source_group,year,file_type,source_page_url,direct_download_url,local_path,file_format,http_status,download_success,file_size_bytes,checksum_sha256,date_downloaded,notes,container_member,sheet_name,member_file_size_bytes,member_compressed_size_bytes,tabular_format,rows,columns,column_names,sample_rows_path,read_success
oep_puf,2019,County-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-and-reports/marketplace-products/2019-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/research-statistics-data-and-systems/statistics-trends-and-reports/marketplace-products/downloads/2019oepcountylevelpublicusefile.zip,data\raw\oep_puf\2019\2019oepcountylevelpublicusefile.zip,zip,200,True,1716581,d374ac5a7f33d8e21f66d132204214744329793b6a8984c8ef15139f0d129745,2026-05-26T16:38:07+00:00,Excel sample inspected with header row 0; full row count not computed for workbook sheets.,2019 OEP County-Level Public Use File.xlsx,(6) Metal Level,1754806,1716399,xlsx,2723,9,County FIPS Code|State|County Name|Total Number of Consumers Who Have Selected an Exchange Plan|Catastrophic|Bronze|Silver |Gold|Platinum,outputs\sample_rows\oep_puf_2019_County-Level_OEP_PUF_2019_OEP_County-Level_Public_Use_File.xlsx__6_Metal_Level.csv,True
oep_puf,2019,County-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-and-reports/marketplace-products/2019-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/research-statistics-data-and-systems/statistics-trends-and-reports/marketplace-products/downloads/2019oepcountylevelpublicusefile.zip,data\raw\oep_puf\2019\2019oepcountylevelpublicusefile.zip,zip,200,True,1716581,d374ac5a7f33d8e21f66d132204214744329793b6a8984c8ef15139f0d129745,2026-05-26T16:38:07+00:00,Excel sample inspected with header row 0; full row count not computed for workbook sheets.,2019 OEP County-Level Public Use File.xlsx,(7) by FPL,1754806,1716399,xlsx,2722,11,County FIPS Code|State|County Name|Total Number of Consumers Who Have Selected an Exchange Plan|Not Requesting Financial Assistance|≥100% to ≤150% of FPL |>150% to ≤200% of FPL |>200% to ≤250% of FPL |>250% to ≤300% of FPL |>300%- ≤400% of FPL |Other FPL,outputs\sample_rows\oep_puf_2019_County-Level_OEP_PUF_2019_OEP_County-Level_Public_Use_File.xlsx__7_by_FPL.csv,True
oep_puf,2019,County-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-and-reports/marketplace-products/2019-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/research-statistics-data-and-systems/statistics-trends-and-reports/marketplace-products/downloads/2019oepcountylevelpublicusefile.zip,data\raw\oep_puf\2019\2019oepcountylevelpublicusefile.zip,zip,200,True,1716581,d374ac5a7f33d8e21f66d132204214744329793b6a8984c8ef15139f0d129745,2026-05-26T16:38:07+00:00,Excel sample inspected with header row 0; full row count not computed for workbook sheets.,2019 OEP County-Level Public Use File.xlsx,(8) Dental,1754806,1716399,xlsx,2715,11,County FIPS Code|State|County Name|Individuals Who Have Selected a Standalone Dental Exchange Plan |Age < 18|Age 18-25|Age 26-34|Age 35-44|Age 45-54|Age 55-64|Age ≥65,outputs\sample_rows\oep_puf_2019_County-Level_OEP_PUF_2019_OEP_County-Level_Public_Use_File.xlsx__8_Dental.csv,True
oep_puf,2020,State-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-and-reports/marketplace-products/2020-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2020-oep-state-level-public-use-file.zip,data\raw\oep_puf\2020\2020-oep-state-level-public-use-file.zip,zip,200,True,13759,56615a6ecd64d29eb08c3f3aa2cf15734b8304eb1b37f3a30aa2c5ef2ba361a0,2026-05-26T16:38:10+00:00,Read with pandas chunked CSV inspection.,2020 OEP State-Level Public Use File.csv,,33619,13581,csv,54,86,State_Abrvtn|Pltfrm|Aplctn_Sbmtd|Indvdl_Aplctn_Sbmtd|QHP_Elgbl|FA_Elgbl|MC_Elgbl|Cnsmr|New_Cnsmr|Tot_Renrl|Actv_Renrl|Auto_Renrl|Actv_Renrl_Sw|Actv_Renrl_Nsw|Wk_1|Wk_2|Wk_3|Wk_4|Wk_5|Wk_6|Wk_7|Fnl_Snpsht|Avg_Prm|Avg_Prm_Aftr_APTC|Cnsmr_Wth_APTC_CSR|CSR_Cnsmr|CSR_Cnsmr_73|CSR_Cnsmr_87|CSR_Cnsmr_94|CSR_Cnsmr_AIAN|APTC_Cnsmr|APTC_Cnsmr_Avg_APTC|APTC_Cnsmr_Avg_Prm_Aftr_APTC|Age_0_17|Age_18_25|Age_26_34|Age_35_44|Age_45_54|Age_55_64|Age_GE65|Male|Female|AIAN|ASN|NHPI|BLACK|WHT|Othr_Race|Mlt_Race|Unk_Race|Hspnc_Yes|Hspnc_No|Unk_Ethncty|Rrl|Non_Rrl|Ctstrphc|Brnz|Slvr|Gld|Pltnm|FPL_NFA|FPL_100_150|FPL_150_200|FPL_200_250|FPL_250_300|FPL_300_400|FPL_OTHR|Dntl_Cnsmr|Dntl_Age_0_17|Dntl_Age_18_25|Dntl_Age_26_34|Dntl_Age_35_44|Dntl_Age_45_54|Dntl_Age_55_64|Dntl_Age_GE65|BHP_Enrlmnt |BHP_New_Enrl|BHP_Renrl |BHP_Age_0_17|BHP_Age_18_25|BHP_Age_26_34|BHP_Age_35_44|BHP_Age_45_54|BHP_Age_55|BHP_Male|BHP_Female,outputs\sample_rows\oep_puf_2020_State-Level_OEP_PUF_2020_OEP_State-Level_Public_Use_File.csv.csv,True
oep_puf,2020,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-and-reports/marketplace-products/2020-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2020-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2020\2020-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,17265,353080aafd16c4bb764c4779f2fa70d03988abab0491d7df729f4ae548379ce8,2026-05-26T16:38:11+00:00,Read with pandas chunked CSV inspection.,"2020 OEP State, Metal Level, and Enrollment Status Public Use File.csv",,70235,16991,csv,324,50,State_Abrvtn|Pltfrm|Metal_Lvl|Enrlmt_Stus|Cnsmr|Avg_Prm|Avg_Prm_Aftr_APTC|Cnsmr_Wth_APTC_CSR|CSR_Cnsmr|CSR_Cnsmr_73|CSR_Cnsmr_87|CSR_Cnsmr_94|CSR_Cnsmr_AIAN|APTC_Cnsmr|APTC_Cnsmr_Avg_APTC|APTC_Cnsmr_Avg_Prm_Aftr_APTC|Age_0_17|Age_18_25|Age_26_34|Age_35_44|Age_45_54|Age_55_64|Age_GE65|Male|Female|AIAN|ASN|NHPI|BLACK|WHT|Othr_Race|Mlt_Race|Unk_Race|Hspnc_Yes|Hspnc_No|Unk_Ethncty|Rrl|Non_Rrl|Ctstrphc|Brnz|Slvr|Gld|Pltnm|FPL_NFA|FPL_100_150|FPL_150_200|FPL_200_250|FPL_250_300|FPL_300_400|FPL_OTHR,outputs\sample_rows\oep_puf_2020_State_Metal_Level_and_Enrollment_Status_OEP_PUF_2020_OEP_State_Metal_Level_and_Enrollment_Status_Public_Use_File.csv.csv,True
oep_puf,2020,County-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-and-reports/marketplace-products/2020-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2020-oep-county-level-public-use-file.zip,data\raw\oep_puf\2020\2020-oep-county-level-public-use-file.zip,zip,200,True,286774,e768c24baf1ed345ea01c37f70cd317662e58ad2a7234ffc17f95c4603c4a86b,2026-05-26T16:38:14+00:00,Read with pandas chunked CSV inspection.,2020 OEP County-Level Public Use File.csv,,690478,286594,csv,2706,68,State_Abrvtn|Cnty_FIPS_Cd|Cnsmr|New_Cnsmr|Tot_Renrl|Actv_Renrl|Auto_Renrl|Actv_Renrl_Sw|Actv_Renrl_Nsw|Wk_1|Wk_2|Wk_3|Wk_4|Wk_5|Wk_6|Wk_7|Fnl_Snpsht|Avg_Prm|Avg_Prm_Aftr_APTC|Cnsmr_Wth_APTC_CSR|CSR_Cnsmr|CSR_Cnsmr_73|CSR_Cnsmr_87|CSR_Cnsmr_94|CSR_Cnsmr_AIAN|APTC_Cnsmr|APTC_Cnsmr_Avg_APTC|APTC_Cnsmr_Avg_Prm_Aftr_APTC|Age_0_17|Age_18_25|Age_26_34|Age_35_44|Age_45_54|Age_55_64|Age_GE65|Male|Female|AIAN|ASN|NHPI|BLACK|WHT|Othr_Race|Mlt_Race|Unk_Race|Hspnc_Yes|Hspnc_No|Unk_Ethncty|Ctstrphc|Brnz|Slvr|Gld|Pltnm|FPL_NFA|FPL_100_150|FPL_150_200|FPL_200_250|FPL_250_300|FPL_300_400|FPL_OTHR|Dntl_Cnsmr|Dntl_Age_0_17|Dntl_Age_18_25|Dntl_Age_26_34|Dntl_Age_35_44|Dntl_Age_45_54|Dntl_Age_55_64|Dntl_Age_GE65,outputs\sample_rows\oep_puf_2020_County-Level_OEP_PUF_2020_OEP_County-Level_Public_Use_File.csv.csv,True
oep_puf,2021,State-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-state-level-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-state-level-public-use-file.zip,zip,200,True,13579,fa14409a30923b30d09789a498f3643943ca3a9fda17ad19c3a906ac4371e76b,2026-05-26T16:38:22+00:00,Read with pandas chunked CSV inspection.,2021 OEP State-Level Public Use File.csv,,33070,13401,csv,54,85,State_Abrvtn|Pltfrm|Aplctn_Sbmtd|Indvdl_Aplctn_Sbmtd|QHP_Elgbl|FA_Elgbl|MC_Elgbl|Cnsmr|New_Cnsmr|Tot_Renrl|Actv_Renrl|Auto_Renrl|Actv_Renrl_Sw|Actv_Renrl_Nsw|Wk_1|Wk_2|Wk_3|Wk_4|Wk_5|Wk_6|Fnl_Snpsht|Avg_Prm|Avg_Prm_Aftr_APTC|Cnsmr_Wth_APTC_CSR|CSR_Cnsmr|CSR_Cnsmr_73|CSR_Cnsmr_87|CSR_Cnsmr_94|CSR_Cnsmr_AIAN|APTC_Cnsmr|APTC_Cnsmr_Avg_APTC|APTC_Cnsmr_Avg_Prm_Aftr_APTC|Age_0_17|Age_18_25|Age_26_34|Age_35_44|Age_45_54|Age_55_64|Age_GE65|Male|Female|AIAN|ASN|NHPI|BLACK|WHT|Othr_Race|Mlt_Race|Unk_Race|Hspnc_Yes|Hspnc_No|Unk_Ethncty|Rrl|Non_Rrl|Ctstrphc|Brnz|Slvr|Gld|Pltnm|FPL_NFA|FPL_100_150|FPL_150_200|FPL_200_250|FPL_250_300|FPL_300_400|FPL_Other|Dntl_Cnsmr|Dntl_Age_0_17|Dntl_Age_18_25|Dntl_Age_26_34|Dntl_Age_35_44|Dntl_Age_45_54|Dntl_Age_55_64|Dntl_Age_GE65|BHP_Enrlmnt |BHP_New_Enrl|BHP_Renrl |BHP_Age_0_17|BHP_Age_18_25|BHP_Age_26_34|BHP_Age_35_44|BHP_Age_45_54|BHP_Age_55|BHP_Male|BHP_Female,outputs\sample_rows\oep_puf_2021_State-Level_OEP_PUF_2021_OEP_State-Level_Public_Use_File.csv.csv,True
oep_puf,2021,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,19378,ab0e44f76ad5c3ad295ead3e66d32295131f61efea23cb443686d2c3f235e06e,2026-05-26T16:38:25+00:00,Read with pandas chunked CSV inspection.,"2021 OEP State, Metal Level, and Enrollment Status Public Use File.csv",,73354,19140,csv,324,50,State_Abrvtn|Pltfrm|Metal_Lvl|Enrlmt_Stus|Cnsmr|Avg_Prm|Avg_Prm_Aftr_APTC|Cnsmr_Wth_APTC_CSR|CSR_Cnsmr|CSR_Cnsmr_73|CSR_Cnsmr_87|CSR_Cnsmr_94|CSR_Cnsmr_AIAN|APTC_Cnsmr|APTC_Cnsmr_Avg_APTC|APTC_Cnsmr_Avg_Prm_Aftr_APTC|Age_0_17|Age_18_25|Age_26_34|Age_35_44|Age_45_54|Age_55_64|Age_GE65|Male|Female|AIAN|ASN|NHPI|BLACK|WHT|Othr_Race|Mlt_Race|Unk_Race|Hspnc_Yes|Hspnc_No|Unk_Ethncty|Rrl|Non_Rrl|Ctstrphc|Brnz|Slvr|Gld|Pltnm|FPL_NFA|FPL_100_150|FPL_150_200|FPL_200_250|FPL_250_300|FPL_300_400|FPL_OTHR,outputs\sample_rows\oep_puf_2021_State_Metal_Level_and_Enrollment_Status_OEP_PUF_2021_OEP_State_Metal_Level_and_Enrollment_Status_Public_Use_File.csv.csv,True
oep_puf,2021,County-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-county-level-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-county-level-public-use-file.zip,zip,200,True,273083,90122d1d6d41daa5258f924cee968c6b63f668fe30d3bd071ad626f85e950d69,2026-05-26T16:38:27+00:00,Read with pandas chunked CSV inspection.,2021 OEP County-Level Public Use File.csv,,656477,272903,csv,2617,67,State_Abrvtn|County_FIPS_Cd|Cnsmr|New_Cnsmr|Tot_Renrl|Actv_Renrl|Auto_Renrl|Actv_Renrl_Sw|Actv_Renrl_Nsw|Wk_1|Wk_2|Wk_3|Wk_4|Wk_5|Wk_6|Fnl_Snpsht|Avg_Prm|Avg_Prm_Aftr_APTC|Cnsmr_Wth_APTC_CSR|CSR_Cnsmr|CSR_Cnsmr_73|CSR_Cnsmr_87|CSR_Cnsmr_94|CSR_Cnsmr_AIAN|APTC_Cnsmr|APTC_Cnsmr_Avg_APTC|APTC_Cnsmr_Avg_Prm_Aftr_APTC|Age_0_17|Age_18_25|Age_26_34|Age_35_44|Age_45_54|Age_55_64|Age_GE65|MALE|FEMALE|AIAN|ASN|NHPI|BLACK|WHT|Othr_Race|Mlt_Race|Unk_Race|Hspnc_Yes|Hspnc_No|Unk_Ethncty|Ctstrphc|Brnz|Slvr|Gld|Pltnm|FPL_NFA|FPL_100_150|FPL_150_200|FPL_200_250|FPL_250_300|FPL_300_400|FPL_Othr|Dntl_Cnsmr|Dntl_Age_0_17|Dntl_Age_18_25|Dntl_Age_26_34|Dntl_Age_35_44|Dntl_Age_45_54|Dntl_Age_55_64|Dntl_Age_GE65,outputs\sample_rows\oep_puf_2021_County-Level_OEP_PUF_2021_OEP_County-Level_Public_Use_File.csv.csv,True
oep_puf,2022,State-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2022-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2022-oep-state-level-public-use-file.zip,data\raw\oep_puf\2022\2022-oep-state-level-public-use-file.zip,zip,200,True,224915,3320838bbb87b547efed0677b63302e2e783d70730dd1a732d69972b73890230,2026-05-26T16:38:34+00:00,Read with pandas chunked CSV inspection.,2022 OEP State-Level Public Use File.csv,,40807,16348,csv,54,101,State_Abrvtn|Pltfrm|Aplctn_Sbmtd|Indvdl_Aplctn_Sbmtd|QHP_Elgbl|FA_Elgbl|MC_Elgbl|Cnsmr|New_Cnsmr|Tot_Renrl|Actv_Renrl|Auto_Renrl|Actv_Renrl_Sw|Actv_Renrl_Nsw|Wk_1|Wk_2|Wk_3|Wk_4|Wk_5|Wk_6|Wk_7|Wk_8|Wk_9|Wk_10|Wk_11|Avg_Prm|Avg_Prm_Aftr_APTC|Cnsmr_Prm_Aftr_APTC_LTEQ10|Cnsmr_Wth_APTC_CSR|CSR_Cnsmr|CSR_Cnsmr_73|CSR_Cnsmr_87|CSR_Cnsmr_94|CSR_Cnsmr_AIAN|APTC_Cnsmr|APTC_Cnsmr_Avg_APTC|APTC_Cnsmr_Avg_Prm_Aftr_APTC|Age_0_17|Age_18_25|Age_26_34|Age_35_44|Age_45_54|Age_55_64|Age_GE65|Male|Female|Hspnc_Yes|AIAN_NonHspnc|ASN_NonHspnc|NHPI_NonHspnc|BLACK_NonHspnc|WHT_NonHspnc|Othr_Race_NonHspnc|Mlt_Race_NonHspnc|Unk_Race_Ethncty|AIAN|ASN|NHPI|BLACK|WHT|Othr_Race|Mlt_Race|Unk_Race|Hspnc_No|Unk_Ethncty|Rrl|Non_Rrl|Ctstrphc|Brnz|Slvr|Gld|Pltnm|FPL_LT100|FPL_100_138|FPL_100_150|FPL_150_200|FPL_200_250|FPL_250_300|FPL_300_400|FPL_400_500|FPL_GT500|FPL_OTHR|Dntl_Cnsmr|Dntl_Age_0_17|Dntl_Age_18_25|Dntl_Age_26_34|Dntl_Age_35_44|Dntl_Age_45_54|Dntl_Age_55_64|Dntl_Age_GE65|BHP_Enrlmnt|BHP_New_Enrl|BHP_Renrl|BHP_Age_0_17|BHP_Age_18_25|BHP_Age_26_34|BHP_Age_35_44|BHP_Age_45_54|BHP_Age_55|BHP_Male|BHP_Female,outputs\sample_rows\oep_puf_2022_State-Level_OEP_PUF_2022_OEP_State-Level_Public_Use_File.csv.csv,True
oep_puf,2022,State-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2022-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2022-oep-state-level-public-use-file.zip,data\raw\oep_puf\2022\2022-oep-state-level-public-use-file.zip,zip,200,True,224915,3320838bbb87b547efed0677b63302e2e783d70730dd1a732d69972b73890230,2026-05-26T16:38:34+00:00,Excel sample inspected with header row 0; full row count not computed for workbook sheets.,2022 OEP State-Level Public Use File.xlsx,Contents,87026,77943,xlsx,21,3,State-Level Public Use File: Contents|Unnamed: 1|Unnamed: 2,outputs\sample_rows\oep_puf_2022_State-Level_OEP_PUF_2022_OEP_State-Level_Public_Use_File.xlsx_Contents.csv,True
oep_puf,2022,State-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2022-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2022-oep-state-level-public-use-file.zip,data\raw\oep_puf\2022\2022-oep-state-level-public-use-file.zip,zip,200,True,224915,3320838bbb87b547efed0677b63302e2e783d70730dd1a732d69972b73890230,2026-05-26T16:38:34+00:00,Excel sample inspected with header row 0; full row count not computed for workbook sheets.,2022 OEP State-Level Public Use File.xlsx,(1) Apps for QHP Coverage,87026,77943,xlsx,54,8,"State Name|State Abbr.|Platform|Number of Submitted Applications|Individuals Applying for Coverage on Submitted Applications|Individuals Determined Eligible to Enroll in a Qualified Healthcare Plan (QHP) |Individuals Determined Eligible to Enroll, with Financial Assistance|Individuals Determined or Assessed Eligible for Medicaid/CHIP by the Marketplace ",outputs\sample_rows\oep_puf_2022_State-Level_OEP_PUF_2022_OEP_State-Level_Public_Use_File.xlsx__1_Apps_for_QHP_Coverage.csv,True
oep_puf,2022,State-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2022-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2022-oep-state-level-public-use-file.zip,data\raw\oep_puf\2022\2022-oep-state-level-public-use-file.zip,zip,200,True,224915,3320838bbb87b547efed0677b63302e2e783d70730dd1a732d69972b73890230,2026-05-26T16:38:34+00:00,Excel sample inspected with header row 0; full row count not computed for workbook sheets.,2022 OEP State-Level Public Use File.xlsx,(2) by Enrollment Status,87026,77943,xlsx,54,8,State Name|State Abbr.|Platform|Number of Consumers with a Marketplace Plan Selection|New Consumers|Total Re-enrollees|Active Re-enrollees|Automatic Re-enrollees,outputs\sample_rows\oep_puf_2022_State-Level_OEP_PUF_2022_OEP_State-Level_Public_Use_File.xlsx__2_by_Enrollment_Status.csv,True
