dataset,reference_year,stress_test,window,window_role,months_requested,months_used,months_used_count,min_state_cells_per_used_month,exposure_family,exposure_variant,exposure_kind,exposure_role,alignment,outcome,outcome_kind,outcome_label,support_rows,support_weight,weighted_corr,high_minus_low,signed_corr,signed_high_minus_low,direction_flag,support_flag
SIPP,2023,distributed_timing,core_aug_oct_2023,primary,"8,9,10","8,9",2,50,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lag1,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",14398,137162998.75,0.1283,0.0015,0.1283,0.0015,expected,True
SIPP,2023,distributed_timing,core_aug_oct_2023,primary,"8,9,10","8,9,10",3,50,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lag1,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",21673,206399589.89,-0.0527,-0.002,0.0527,0.002,expected,True
SIPP,2023,distributed_timing,core_aug_oct_2023,primary,"8,9,10","8,9,10",3,49,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lag2,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",21047,201406281.0,-0.0897,-0.0009,-0.0897,-0.0009,unexpected,True
SIPP,2023,distributed_timing,core_aug_oct_2023,primary,"8,9,10","8,9,10",3,49,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lag2,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",20994,200716273.73,-0.0851,-0.0009,-0.0851,-0.0009,unexpected,True
SIPP,2023,distributed_timing,core_aug_oct_2023,primary,"8,9,10","8,9,10",3,49,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lag2,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",20994,200716273.73,-0.0851,-0.0009,-0.0851,-0.0009,unexpected,True
SIPP,2023,distributed_timing,core_aug_oct_2023,primary,"8,9,10","8,9",2,49,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lag2,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",13721,131518143.66,-0.0438,-0.001,-0.0438,-0.001,unexpected,True
SIPP,2023,distributed_timing,core_aug_oct_2023,primary,"8,9,10","8,9,10",3,49,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lag2,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",20994,200716273.73,-0.0713,-0.0007,0.0713,0.0007,expected,True
SIPP,2023,distributed_timing,core_aug_oct_2023,primary,"8,9,10","8,9,10",3,51,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lead1,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",21847,208140509.34,-0.0162,0.0011,-0.0162,0.0011,unexpected,True
SIPP,2023,distributed_timing,core_aug_oct_2023,primary,"8,9,10","8,9,10",3,51,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lead1,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",21794,207450502.08,-0.0077,0.0011,-0.0077,0.0011,unexpected,True
SIPP,2023,distributed_timing,core_aug_oct_2023,primary,"8,9,10","8,9,10",3,51,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lead1,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",21794,207450502.08,-0.0025,0.0012,-0.0025,0.0012,unexpected,True
SIPP,2023,distributed_timing,core_aug_oct_2023,primary,"8,9,10","8,9",2,51,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lead1,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",14519,138213910.95,0.0749,0.0014,0.0749,0.0014,expected,True
SIPP,2023,distributed_timing,core_aug_oct_2023,primary,"8,9,10","8,9,10",3,51,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lead1,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",21794,207450502.08,-0.0208,-0.0037,0.0208,0.0037,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","6,7,8,9,10",5,49,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,same,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",35700,341134991.66,0.1729,0.0025,0.1729,0.0025,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","6,7,8,9,10",5,49,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,same,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",35615,340051538.03,0.1656,0.0023,0.1656,0.0023,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","6,7,8,9,10",5,49,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,same,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",35615,340051538.03,0.1678,0.0024,0.1678,0.0024,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","6,7,8,9",4,49,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,same,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",28310,270476188.68,0.178,0.0022,0.178,0.0022,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","6,7,8,9,10",5,49,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,same,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",35615,340051538.03,-0.0702,-0.004,0.0702,0.004,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","6,7,8,9,10",5,37,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lag1,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",31932,306259200.65,0.1371,0.0027,0.1371,0.0027,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","6,7,8,9,10",5,37,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lag1,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",31850,305202233.09,0.1341,0.0025,0.1341,0.0025,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","6,7,8,9,10",5,37,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lag1,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",31850,305202233.09,0.1355,0.0026,0.1355,0.0026,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","6,7,8,9",4,37,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lag1,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",24550,235679896.31,0.171,0.003,0.171,0.003,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","6,7,8,9,10",5,37,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lag1,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",31850,305202233.09,-0.0294,-0.0021,0.0294,0.0021,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","7,8,9,10",4,37,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lag2,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",24588,236236534.94,0.0594,0.0009,0.0594,0.0009,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","7,8,9,10",4,37,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lag2,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",24524,235411604.32,0.0541,0.0006,0.0541,0.0006,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","7,8,9,10",4,37,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lag2,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",24524,235411604.32,0.0541,0.0006,0.0541,0.0006,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","7,8,9",3,37,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lag2,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",17246,166142679.3,0.0987,0.001,0.0987,0.001,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","7,8,9,10",4,37,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lag2,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",24524,235411604.32,0.0105,-0.0034,-0.0105,0.0034,unexpected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","6,7,8,9,10",5,50,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lead1,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",36387,346801046.12,0.1436,0.0024,0.1436,0.0024,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","6,7,8,9,10",5,50,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lead1,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",36296,345640037.5,0.1362,0.0021,0.1362,0.0021,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","6,7,8,9,10",5,50,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lead1,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",36296,345640037.5,0.1376,0.0021,0.1376,0.0021,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","6,7,8,9",4,50,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lead1,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",28991,276064688.14,0.151,0.0021,0.151,0.0021,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","6,7,8,9,10",5,50,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lead1,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",36296,345640037.5,0.0187,-0.0004,-0.0187,0.0004,unexpected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","6,7,8,9,10",5,49,backlog_automation_composite,backlog_automation_index,composite_z,comparison,same,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",35700,341134991.66,0.142,0.003,0.142,0.003,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","6,7,8,9,10",5,49,backlog_automation_composite,backlog_automation_index,composite_z,comparison,same,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",35615,340051538.03,0.1269,0.0026,0.1269,0.0026,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","6,7,8,9,10",5,49,backlog_automation_composite,backlog_automation_index,composite_z,comparison,same,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",35615,340051538.03,0.1288,0.0027,0.1288,0.0027,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","6,7,8,9",4,49,backlog_automation_composite,backlog_automation_index,composite_z,comparison,same,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",28310,270476188.68,0.15,0.003,0.15,0.003,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","6,7,8,9,10",5,49,backlog_automation_composite,backlog_automation_index,composite_z,comparison,same,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",35615,340051538.03,-0.0626,-0.0016,0.0626,0.0016,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","6,7,8,9,10",5,37,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lag1,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",31932,306259200.65,0.1012,0.0027,0.1012,0.0027,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","6,7,8,9,10",5,37,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lag1,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",31850,305202233.09,0.0878,0.0023,0.0878,0.0023,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","6,7,8,9,10",5,37,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lag1,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",31850,305202233.09,0.0887,0.0024,0.0887,0.0024,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","6,7,8,9",4,37,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lag1,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",24550,235679896.31,0.1242,0.0031,0.1242,0.0031,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","6,7,8,9,10",5,37,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lag1,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",31850,305202233.09,-0.0395,-0.0023,0.0395,0.0023,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","7,8,9,10",4,37,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lag2,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",24588,236236534.94,0.0488,0.0013,0.0488,0.0013,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","7,8,9,10",4,37,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lag2,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",24524,235411604.32,0.0411,0.001,0.0411,0.001,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","7,8,9,10",4,37,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lag2,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",24524,235411604.32,0.0411,0.001,0.0411,0.001,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","7,8,9",3,37,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lag2,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",17246,166142679.3,0.0992,0.0019,0.0992,0.0019,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","7,8,9,10",4,37,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lag2,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",24524,235411604.32,0.0054,-0.0029,-0.0054,0.0029,unexpected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","6,7,8,9,10",5,50,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lead1,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",36387,346801046.12,0.1419,0.002,0.1419,0.002,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","6,7,8,9,10",5,50,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lead1,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",36296,345640037.5,0.129,0.0016,0.129,0.0016,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","6,7,8,9,10",5,50,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lead1,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",36296,345640037.5,0.1296,0.0017,0.1296,0.0017,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","6,7,8,9",4,50,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lead1,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",28991,276064688.14,0.1612,0.0023,0.1612,0.0023,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","6,7,8,9,10",5,50,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lead1,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",36296,345640037.5,0.0313,-0.0002,-0.0313,0.0002,unexpected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","6,7,8,9,10",5,49,pending_backlog_component,pending_rate,component,comparison,same,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",35700,341134991.66,0.0953,0.002,0.0953,0.002,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","6,7,8,9,10",5,49,pending_backlog_component,pending_rate,component,comparison,same,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",35615,340051538.03,0.0847,0.0018,0.0847,0.0018,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","6,7,8,9,10",5,49,pending_backlog_component,pending_rate,component,comparison,same,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",35615,340051538.03,0.0852,0.0018,0.0852,0.0018,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","6,7,8,9",4,49,pending_backlog_component,pending_rate,component,comparison,same,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",28310,270476188.68,0.0732,0.0014,0.0732,0.0014,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","6,7,8,9,10",5,49,pending_backlog_component,pending_rate,component,comparison,same,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",35615,340051538.03,-0.1034,-0.0008,0.1034,0.0008,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","6,7,8,9,10",5,37,pending_backlog_component,pending_rate,component,comparison,lag1,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",31932,306259200.65,0.0572,0.0029,0.0572,0.0029,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","6,7,8,9,10",5,37,pending_backlog_component,pending_rate,component,comparison,lag1,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",31850,305202233.09,0.0476,0.0026,0.0476,0.0026,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","6,7,8,9,10",5,37,pending_backlog_component,pending_rate,component,comparison,lag1,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",31850,305202233.09,0.0468,0.0027,0.0468,0.0027,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","6,7,8,9",4,37,pending_backlog_component,pending_rate,component,comparison,lag1,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",24550,235679896.31,0.038,0.0025,0.038,0.0025,expected,True
SIPP,2023,distributed_timing,mature_jun_oct_2023,primary,"6,7,8,9,10","6,7,8,9,10",5,37,pending_backlog_component,pending_rate,component,comparison,lag1,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",31850,305202233.09,-0.0601,-0.0002,0.0601,0.0002,expected,True
